time,50.0,70.0,100.0,125.0,150.0,175.0,200.0,225.0,250.0,300.0,350.0,400.0,450.0,500.0,550.0,600.0,650.0,700.0,750.0,775.0,800.0,825.0,850.0,875.0,900.0,925.0,950.0,975.0,1000.0
Ce,2021-06-29 00:00:00,-7.099711766968628e-06,-5.747275468875434e-06,-6.564367195145953e-06,-1.868298479861806e-05,-1.7271449766380624e-05,-1.1551381333731387e-06,1.0153904140355028e-05,1.1847113217077822e-05,1.551204242256227e-05,2.7181861773818385e-05,3.8851681125074505e-05,3.351718372118334e-05,1.7460168803317463e-05,-3.8998739916998634e-06,-1.3969979885323762e-05,-8.213575481908511e-06,7.942858964801255e-06,1.676913136093614e-05
Ce,2021-06-29 06:00:00,-5.590566269883241e-06,-2.1870930887761215e-05,-1.4614318339168768e-05,-5.699309323203496e-06,-8.611089993239429e-06,-1.4482998151861396e-05,-1.4607944964342689e-05,-2.461615998852089e-05,-4.2748387864143125e-05,-3.691902731515083e-05,-1.442497562180801e-05,5.036238949001888e-07,3.0791476776135584e-06,1.0270488048924636e-06,9.355614227236389e-06,2.211770946906647e-05,2.8204138050708888e-05,1.9197791351453936e-05
Ce,2021-06-29 12:00:00,1.619428425745157e-06,-8.979555247147216e-06,-1.6555188530185133e-06,9.612015227339814e-06,3.5082450277018914e-06,-1.9597544670653844e-05,-4.6376714144589416e-05,-7.396987189265936e-05,-0.00010434668723907932,-8.796751042432625e-05,-7.158833360957317e-05,-4.083235783002842e-05,-1.546348935914641e-05,6.667964979672421e-06,2.568838919248746e-05,3.665806069694665e-05,3.9076713122276416e-05,2.3944426587867183e-05
Ce,2021-06-29 18:00:00,-6.494962760224763e-06,-1.825581063517068e-05,-1.818077403305442e-05,1.357378178469189e-05,3.90061879708245e-05,2.189369064737106e-05,-2.7032062809832217e-05,-6.828794983724163e-05,-8.68999189518683e-05,-7.838556893851426e-05,-6.987121892516021e-05,-6.849255256739137e-05,-6.947325216576263e-05,-6.28192145064918e-05,-4.469962266449641e-05,-2.0894466281358888e-05,2.5088988883078804e-06,1.2147990932866449e-05
Ce,2021-06-30 00:00:00,-5.0240622307519945e-06,-3.608645347688714e-05,-6.942093388735418e-05,-4.8645963435161984e-05,6.19860142794596e-06,3.1327720047498866e-05,2.8403814097108344e-06,-4.968194313083376e-05,-0.00010293405737476876,-9.628502302750176e-05,-7.806564833622267e-05,-7.615670662798053e-05,-8.368898111658486e-05,-8.437934130996454e-05,-6.540441959923238e-05,-4.251180619839516e-05,-1.6371463531974658e-05,3.7250850938491674e-07
Ce,2021-06-30 06:00:00,-7.022705830143832e-06,-1.5290702465484596e-05,-4.179641618858689e-05,-5.0704062880748474e-05,-1.793365155952493e-05,1.4045087455509074e-05,-4.000880473821881e-06,-4.1472784347017205e-05,-8.827920381922743e-05,-9.193549327566528e-05,-8.001522388313053e-05,-8.512163300260972e-05,-9.7189591823434e-05,-0.00010815929049685142,-0.00010244160985275333,-8.152019513697135e-05,-4.913570516161988e-05,-1.1288022952626735e-05
Ce,2021-06-30 12:00:00,-7.055822423368377e-06,-5.5435668970195345e-06,-1.4669789017387111e-05,-4.2876922759193696e-05,-4.0129262920936685e-05,-1.4156848534033996e-05,-1.727079291906144e-05,-4.282064190004877e-05,-9.38362089880931e-05,-0.00010506049905787052,-8.180343385208353e-05,-5.920658760864017e-05,-4.974466836316322e-05,-5.324329427845324e-05,-5.371832484356169e-05,-5.129376482650817e-05,-3.75105575292195e-05,-5.82638505659872e-06
Ce,2021-06-30 18:00:00,-4.864716555662431e-06,-1.3124980079484065e-05,-1.5741061924351508e-05,-3.790365494703198e-05,-5.6790801133249255e-05,-5.6427487717198496e-05,-5.1458073928556244e-05,-4.563489421764223e-05,-3.30543677154255e-05,-1.3339112565162609e-05,4.614913792145031e-07,8.279460243707125e-06,3.7772218630157068e-06,-1.2910085858614021e-05,-3.265520185917875e-05,-4.5258654214106566e-05,-4.588553843129636e-05,-2.616458838881376e-05
Ce,2021-07-01 00:00:00,-7.598308535215987e-07,-1.9950131484396478e-05,-3.857926296799855e-05,-5.843706717539619e-05,-6.945664104226962e-05,-5.8243127162878566e-05,-3.813646777237893e-05,-3.394901463788385e-05,-3.9124036764824577e-05,2.295828002901335e-06,3.7047750047764816e-05,4.7225219645824765e-05,4.311257309572661e-05,2.953152796748985e-05,1.2822570689211532e-05,1.2409863133628226e-06,-1.0340598062485888e-05,3.0046481149709596e-06
Ce,2021-07-01 06:00:00,3.82661279376473e-07,-4.704851422736178e-06,-1.1902281849378718e-05,-3.777221953883913e-05,-6.98338759867589e-05,-6.647856721276849e-05,-5.1693342618623076e-05,-6.6141456708435e-05,-7.402138616917924e-05,-1.5405561500782725e-05,3.937459403058653e-05,5.174003676085506e-05,3.650474182018548e-05,1.9023970055436345e-05,3.4668249302466513e-06,-1.5263085625506186e-05,-2.220218970029459e-05,2.3708241946281737e-06
Ce,2021-07-01 12:00:00,-2.2921849829290497e-06,-1.0518941261371754e-05,-7.057695957025223e-06,2.248847258019901e-05,-7.640453209256973e-07,-4.434047698362942e-05,-6.36931604620277e-05,-8.584952755869136e-05,-0.00010899140469540552,-5.888854196360732e-05,-1.7364896487755303e-05,4.603361215421116e-06,5.957688887628974e-06,-4.304397189562472e-06,-1.6104375911573842e-05,-2.681506450069803e-05,-2.543016329917986e-05,-1.8554760672832732e-06
Ce,2021-07-01 18:00:00,-2.749379194530261e-06,-5.082593849930683e-06,-5.589789327248372e-06,1.794681784335811e-05,1.3382987889096759e-05,-2.793510649975376e-05,-7.50656629801814e-05,-0.00010663468324638141,-0.00012874176924356105,-0.00010071113131106454,-6.683765292061938e-05,-5.341091649037143e-05,-4.919569500131892e-05,-4.090559782452161e-05,-3.219118154679459e-05,-2.7404088429842134e-05,-2.3055777070868188e-05,-1.0798802342350296e-05
Ce,2021-07-02 00:00:00,4.68548406939721e-07,-1.6913124868812706e-06,1.5977931893948202e-06,2.4118511897327554e-05,4.402657743849314e-05,1.5962401608824563e-05,-5.744306592552684e-05,-0.00011211387906068647,-0.0001674263564589611,-0.00012288390619413808,-8.836058901943888e-05,-7.529365252114264e-05,-6.969779986138777e-05,-6.579753594595432e-05,-5.8087755251805426e-05,-4.913657486022298e-05,-3.5461922915992014e-05,-1.3316226758369576e-05
Ce,2021-07-02 06:00:00,-6.685967567417098e-06,-5.688851528521108e-06,8.105139403856252e-06,4.748128019304891e-05,7.153512819784866e-05,4.242321598821457e-05,-3.992507634986318e-05,-0.00010494740459226881,-0.00015680540427759094,-0.0001330203117142112,-0.00011715625105325372,-0.00010453271020768375,-8.730697216841423e-05,-7.117225618886091e-05,-5.977122689155057e-05,-5.621574606389504e-05,-4.933887193179624e-05,-3.195744671204862e-05
Ce,2021-07-02 12:00:00,-8.551439429460035e-06,-2.782130224961217e-05,-1.2778569395981228e-05,3.435946414450514e-05,6.724187650122387e-05,4.478393109490169e-05,-5.200516353190697e-05,-0.0001310573877316602,-0.00017809743881233412,-0.0001485296265328464,-0.00012863675467500633,-0.0001230351053506408,-0.00011914903225137828,-0.00011182900465686005,-0.00010346548372252075,-9.453371222059618e-05,-7.670759988790213e-05,-4.3743236248009583e-05
Ce,2021-07-02 18:00:00,5.6018545350645435e-06,-1.1529468863351838e-05,-3.744297713074511e-05,-3.578101726666569e-05,-5.946399317839855e-06,1.1499102071858982e-05,-3.4166455228207165e-05,-9.617138522195158e-05,-0.0001630112811333731,-0.0001481361287756797,-0.00013381726742243917,-0.00013489257754322677,-0.0001386833122051624,-0.00013667195721525833,-0.0001253393728247352,-0.00011206503770740162,-8.82375913732514e-05,-4.936500064313255e-05
Ce,2021-07-03 00:00:00,1.1863951523661874e-07,9.877622539755578e-06,-2.3159648777012226e-05,-2.943300799745544e-05,-1.579360716557673e-05,5.127903463594022e-06,1.0276227284828968e-05,-1.7037222737505113e-05,-6.617622506496856e-05,-7.446774949097924e-05,-6.86633678330042e-05,-7.139497999987964e-05,-8.332234753205318e-05,-9.339335105486105e-05,-8.637884242925964e-05,-7.936433380365823e-05,-6.121118939304273e-05,-3.702696212822976e-05
Ce,2021-07-03 06:00:00,-3.1543046346689444e-06,-1.0447783959280983e-05,-7.637506353329527e-06,-3.8077067831766383e-06,-9.563873511312304e-07,5.15874424636753e-06,2.123066578299606e-05,3.3160057616488804e-05,3.976331276916511e-05,2.8433562097752184e-05,2.7953861697515854e-05,3.5534443360170045e-05,3.669607973075003e-05,3.1430717754913e-05,2.4883435005125256e-05,1.71364514058367e-05,1.2504445512862966e-05,9.184677682857666e-06
Ce,2021-07-03 12:00:00,5.260851957232018e-06,-1.4044231306628673e-06,-1.4334347943738153e-05,8.547280651285172e-06,5.846029023304599e-06,-6.586188922263075e-07,1.57828599664752e-05,4.2153811747802244e-05,9.036694083895192e-05,9.798857446383212e-05,9.384351842660076e-05,9.603862168405676e-05,9.576864570089094e-05,8.591968627289073e-05,7.274348841158288e-05,5.849002013327572e-05,4.472182202689738e-05,3.3398101785046165e-05
